ID,name,country,origin,latitude,longitude,status,primaryfuel,secondaryfuel,capacity,lincost,cyclecost,minuptime,mindowntime,minonlinecapacity,rampingup,rampingdown,fixedomcost,varomcost,levcapcost,capacityold,lincostold,age
LünenTrianelCoalPowerPlantGermany,LünenTrianelCoalPowerPlantGermany,DEU,n868,51.61412,7.46155,Online,Coal,Unknown,750.0,41.08739306,48750.0,8,8,150.0,0.4,0.4,61301,2.1,0.12,750.0,41.08739306,old
GerlosIIIHydroelectricPowerPlantAustria,GerlosIIIHydroelectricPowerPlantAustria,AUT,n1015,47.23428524,11.89941731,Online,Hydro,Unknown,200.0,6.361125394,860.0,0,0,20.0,1.0,1.0,14520,5.8,0.16,200.0,6.361125394,old
RosshagPumpedStoragePowerPlantAustria,RosshagPumpedStoragePowerPlantAustria,AUT,n1019,47.086589000000004,11.773926,Online,Hydro,Unknown,231.0,6.386439865,993.3,0,0,23.1,1.0,1.0,14520,5.8,0.16,231.0,6.386439865,old
MayrhofenStoragePowerPlantAustria,MayrhofenStoragePowerPlantAustria,AUT,n1015,47.158065,11.850133,Online,Hydro,Unknown,345.0,6.648827379,1483.5,0,0,34.5,1.0,1.0,14520,5.8,0.16,345.0,6.648827379,old
HaeuslingPumpedStoragePowerPlantAustria,HaeuslingPumpedStoragePowerPlantAustria,AUT,n1015,47.14613,11.967519,Online,Hydro,Unknown,360.0,6.861192802000001,1548.0,0,0,36.0,1.0,1.0,14520,5.8,0.16,360.0,6.861192802000001,old
KaprunLimbergIIPumpedStoragePowerPlantAustria,KaprunLimbergIIPumpedStoragePowerPlantAustria,AUT,n1013,47.19719,12.719205,Online,Hydro,Unknown,480.0,6.960630338,2064.0,0,0,48.0,1.0,1.0,14520,5.8,0.16,480.0,6.960630338,old
AltenwoerthHydroelectricPowerPlantAustria,AltenwoerthHydroelectricPowerPlantAustria,AUT,n997,48.3745,15.8556,Online,Hydro,Unknown,328.0,6.709490806,1410.4,0,0,32.8,1.0,1.0,14520,5.8,0.16,328.0,6.709490806,old
GreifensteinHydroelectricPowerPlantAustria,GreifensteinHydroelectricPowerPlantAustria,AUT,n996,48.3553,16.242,Online,Hydro,Unknown,293.0,6.173763417999999,1259.9,0,0,29.3,1.0,1.0,14520,5.8,0.16,293.0,6.173763417999999,old
AschachHydroelectricPowerPlantAustria,AschachHydroelectricPowerPlantAustria,AUT,n1001,48.3853,14.023,Online,Hydro,Unknown,287.0,6.627251659,1234.1,0,0,28.7,1.0,1.0,14520,5.8,0.16,287.0,6.627251659,old
NogentNuclearPowerPlantFrance,NogentNuclearPowerPlantFrance,FRA,n304,48.51708487,3.5180994930000002,Online,Nuclear,Unknown,2726.0,12.24165075,817800.0,24,24,545.2,0.33,0.33,122936,0.0,0.3,2726.0,12.24165075,old
MellachCCGTPowerPlantAustria,MellachCCGTPowerPlantAustria,AUT,n1017,46.908590000000004,15.49214,Online,Gas,Unknown,838.0,50.08251197,46090.0,2,4,335.2,1.0,1.0,32151,2.7,0.06,838.0,50.08251197,old
MellachCHPPowerPlantAustria,MellachCHPPowerPlantAustria,AUT,n1017,46.9115,15.4884,Online,Coal,Unknown,246.0,36.96739171,15990.0,8,8,49.2,0.4,0.4,61301,2.1,0.12,246.0,36.96739171,old
DuernrohrCHPPowerPlantAustria,DuernrohrCHPPowerPlantAustria,AUT,n997,48.3264,15.9246,Online,Coal,Unknown,0.0,42.12885567,49205.0,8,8,151.4,0.4,0.4,61301,2.1,0.12,757.0,42.12885567,old
VillerestHydroelectricPowerStationFrance,VillerestHydroelectricPowerStationFrance,FRA,n412,45.9869,4.04938,Online,Hydro,Unknown,58.0,6.094886966,249.4,0,0,5.8,1.0,1.0,14520,5.8,0.16,58.0,6.094886966,old
Bathie(La)HydroelectricPowerStationFrance,Bathie(La)HydroelectricPowerStationFrance,FRA,n423,45.64467,6.4481699999999975,Online,Hydro,Unknown,546.0,6.6902924189999995,2347.8,0,0,54.6,1.0,1.0,14520,5.8,0.16,546.0,6.6902924189999995,old
RevinPumpStorageHydroelectricPowerStationFrance,RevinPumpStorageHydroelectricPowerStationFrance,FRA,n233,49.92537,4.614,Online,Hydro,Unknown,800.0,6.8776471410000015,3440.0,0,0,80.0,1.0,1.0,14520,5.8,0.16,800.0,6.8776471410000015,old
OttenheimWilheringHydroelectricPowerPlantAustria,OttenheimWilheringHydroelectricPowerPlantAustria,AUT,n1001,48.316629999999996,14.1512,Online,Hydro,Unknown,179.0,6.197234034,769.7,0,0,17.9,1.0,1.0,14520,5.8,0.16,179.0,6.197234034,old
AbwindenAstenHydroelectricPowerPlantAustria,AbwindenAstenHydroelectricPowerPlantAustria,AUT,n1000,48.24798,14.4305,Online,Hydro,Unknown,168.0,5.784343514,722.4,0,0,16.8,1.0,1.0,14520,5.8,0.16,168.0,5.784343514,old
WallseeMitterkirchenHydroelectricPowerPlantAustria,WallseeMitterkirchenHydroelectricPowerPlantAustria,AUT,n1000,48.16656,14.6953,Online,Hydro,Unknown,210.0,6.249990686,903.0,0,0,21.0,1.0,1.0,14520,5.8,0.16,210.0,6.249990686,old
YbbsPersenburgHydroelectricPowerPlantAustria,YbbsPersenburgHydroelectricPowerPlantAustria,AUT,n1002,48.18916,15.0682,Online,Hydro,Unknown,236.5,6.185942777999999,1016.95,0,0,23.65,1.0,1.0,14520,5.8,0.16,236.5,6.185942777999999,old
MelkHydroelectricPowerPlantAustria,MelkHydroelectricPowerPlantAustria,AUT,n998,48.2232,15.3042,Online,Hydro,Unknown,187.0,6.498382648,804.1,0,0,18.7,1.0,1.0,14520,5.8,0.16,187.0,6.498382648,old
JochensteinHydroelectricPowerPlantAustria,JochensteinHydroelectricPowerPlantAustria,AUT,n1030,48.5184,13.7076,Online,Hydro,Unknown,132.0,5.925110602,567.6,0,0,13.2,1.0,1.0,14520,5.8,0.16,132.0,5.925110602,old
WerndorfNeudorfCHPPowerPlantAustria,WerndorfNeudorfCHPPowerPlantAustria,AUT,n1017,46.90835,15.4836,Online,Oil,Unknown,164.0,116.10757959999998,9020.0,2,4,65.6,1.0,1.0,32151,2.7,0.06,164.0,116.10757959999998,old
SimmeringCCGTPowerPlantAustria,SimmeringCCGTPowerPlantAustria,AUT,n999,48.1814,16.4339,Online,Gas,Unknown,700.0,56.72849797,38500.0,2,4,280.0,1.0,1.0,32151,2.7,0.06,700.0,56.72849797,old
TimelkamCCGTCHPPowerPlantAustria,TimelkamCCGTCHPPowerPlantAustria,AUT,n1005,48.0122,13.5895,Online,Gas,Unknown,405.0,51.79654577,22275.0,2,4,162.0,1.0,1.0,32151,2.7,0.06,405.0,51.79654577,old
Donaustadt13PowerPlantAustria,Donaustadt13PowerPlantAustria,AUT,n999,48.19917,16.4633,Online,Gas,Unknown,529.0,51.23844268,29095.0,2,4,211.6,1.0,1.0,32151,2.7,0.06,529.0,51.23844268,old
SalzburgMitteCHPPowerPlantAustria,SalzburgMitteCHPPowerPlantAustria,AUT,n1007,47.8092,13.038,Online,Gas,Unknown,83.7,56.93502482,4603.5,2,4,33.48,1.0,1.0,0,3.6,0.04,83.7,56.93502482,old
SalzburgNorthCHPPowerPlantAustria,SalzburgNorthCHPPowerPlantAustria,AUT,n1007,47.8274,13.0336,Online,Gas,Unknown,13.5,60.51850708,742.5,2,4,5.4,1.0,1.0,0,7.5,0.09,13.5,60.51850708,old
LeopoldauCHPPowerPlantAustria,LeopoldauCHPPowerPlantAustria,AUT,n996,48.2767,16.4339,Online,Gas,Unknown,155.0,55.05661197,8525.0,2,4,62.0,1.0,1.0,32151,2.7,0.06,155.0,55.05661197,old
FeistritzLudmannsdorfHydroelectricPowerPlantAustria,FeistritzLudmannsdorfHydroelectricPowerPlantAustria,AUT,n1027,46.5347,14.1712,Online,Hydro,Unknown,88.0,7.033498304,378.4,0,0,8.8,1.0,1.0,14520,5.8,0.16,88.0,7.033498304,old
PaternionHydroelectricPowerPlantAustria,PaternionHydroelectricPowerPlantAustria,AUT,n1021,46.720890000000004,13.6453,Online,Hydro,Unknown,24.0,6.151653782,103.2,0,0,2.4,1.0,1.0,14520,5.8,0.16,24.0,6.151653782,old
VillachHydroelectricPowerPlantAustria,VillachHydroelectricPowerPlantAustria,AUT,n1027,46.6329,13.8294,Online,Hydro,Unknown,24.6,6.374889297,105.78,0,0,2.46,1.0,1.0,14520,5.8,0.16,24.6,6.374889297,old
KellersbergHydroelectricPowerPlantAustria,KellersbergHydroelectricPowerPlantAustria,AUT,n1021,46.67,13.7255,Online,Hydro,Unknown,24.6,6.020814502,105.78,0,0,2.46,1.0,1.0,14520,5.8,0.16,24.6,6.020814502,old
RoseggSt.JakobHydroelectricPowerPlantAustria,RoseggSt.JakobHydroelectricPowerPlantAustria,AUT,n1027,46.5696,14.0268,Online,Hydro,Unknown,80.0,6.612736203,344.0,0,0,8.0,1.0,1.0,14520,5.8,0.16,80.0,6.612736203,old
FerlachMariaRainHydroelectricPowerPlantAustria,FerlachMariaRainHydroelectricPowerPlantAustria,AUT,n1029,46.5462,14.2985,Online,Hydro,Unknown,75.0,6.115528157999999,322.5,0,0,7.5,1.0,1.0,14520,5.8,0.16,75.0,6.115528157999999,old
AnnabrueckeHydroelectricPowerPlantAustria,AnnabrueckeHydroelectricPowerPlantAustria,AUT,n1026,46.5612,14.4795,Online,Hydro,Unknown,90.0,5.8574021929999995,387.0,0,0,9.0,1.0,1.0,14520,5.8,0.16,90.0,5.8574021929999995,old
EdlingHydroelectricPowerPlantAustria,EdlingHydroelectricPowerPlantAustria,AUT,n1026,46.6297,14.7012,Online,Hydro,Unknown,87.0,5.886472717999999,374.1,0,0,8.7,1.0,1.0,14520,5.8,0.16,87.0,5.886472717999999,old
SchwabeckHydroelectricPowerPlantAustria,SchwabeckHydroelectricPowerPlantAustria,AUT,n1022,46.658,14.8726,Online,Hydro,Unknown,79.0,6.748623887999999,339.7,0,0,7.9,1.0,1.0,14520,5.8,0.16,79.0,6.748623887999999,old
LavamuendHydroelectricPowerPlantAustria,LavamuendHydroelectricPowerPlantAustria,AUT,n1022,46.6433,14.9377,Online,Hydro,Unknown,28.0,5.8887702000000015,120.4,0,0,2.8,1.0,1.0,14520,5.8,0.16,28.0,5.8887702000000015,old
BoesdornauHydroelectricPowerPlantAustria,BoesdornauHydroelectricPowerPlantAustria,AUT,n1019,47.1516,11.8326,Online,Hydro,Unknown,25.3,6.2311832260000015,108.79,0,0,2.53,1.0,1.0,14520,5.8,0.16,25.3,6.2311832260000015,old
TuxbachHydroelectricPowerPlantAustria,TuxbachHydroelectricPowerPlantAustria,AUT,n1019,47.1485,11.8225,Online,Hydro,Unknown,0.0,6.130341257,4.3,0,0,0.1,1.0,1.0,14520,5.8,0.16,1.0,6.130341257,old
FunsingauHydroelectricPowerPlantAustria,FunsingauHydroelectricPowerPlantAustria,AUT,n1015,47.2354,12.05826,Online,Hydro,Unknown,25.0,6.68826978,107.5,0,0,2.5,1.0,1.0,14520,5.8,0.16,25.0,6.68826978,old
Kolbnitz(Reisseck/Kreuzeck)HydroelectricPowerPlantAustria,Kolbnitz(Reisseck/Kreuzeck)HydroelectricPowerPlantAustria,AUT,n1021,46.8727,13.3117,Online,Hydro,Unknown,138.1,6.86235313,593.83,0,0,13.81,1.0,1.0,14520,5.8,0.16,138.1,6.86235313,old
FeldseePumpedstoragePowerPlantAustria,FeldseePumpedstoragePowerPlantAustria,AUT,n1013,46.9932,13.0459,Online,Hydro,Unknown,140.0,6.193599204,602.0,0,0,14.0,1.0,1.0,14520,5.8,0.16,140.0,6.193599204,old
InnerfragantPumpedStoragePowerPlantAustria,InnerfragantPumpedStoragePowerPlantAustria,AUT,n1025,46.977,13.0509,Online,Hydro,Unknown,108.0,6.013659634,464.4,0,0,10.8,1.0,1.0,14520,5.8,0.16,108.0,6.013659634,old
RodundIHydroelectricPowerPlantAustria,RodundIHydroelectricPowerPlantAustria,AUT,n1023,47.085,9.88167,Online,Hydro,Unknown,198.0,6.092980738,851.4,0,0,19.8,1.0,1.0,14520,5.8,0.16,198.0,6.092980738,old
RodundIIPumpedStoragePowerPlantAustria,RodundIIPumpedStoragePowerPlantAustria,AUT,n1023,47.0841,9.88088,Online,Hydro,Unknown,295.0,6.100501987,1268.5,0,0,29.5,1.0,1.0,14520,5.8,0.16,295.0,6.100501987,old
ObervermuntHydroelectricPowerPlantAustria,ObervermuntHydroelectricPowerPlantAustria,AUT,n1028,46.9271,10.0536,Online,Hydro,Unknown,29.0,6.855919739,124.7,0,0,2.9,1.0,1.0,14520,5.8,0.16,29.0,6.855919739,old
VermuntHydroelectricPowerPlantAustria,VermuntHydroelectricPowerPlantAustria,AUT,n1028,46.9688,10.0558,Online,Hydro,Unknown,157.0,6.161723617000001,675.1,0,0,15.7,1.0,1.0,14520,5.8,0.16,157.0,6.161723617000001,old
KopsIHydroelectricPowerPlantAustria,KopsIHydroelectricPowerPlantAustria,AUT,n1028,46.9712,10.0576,Online,Hydro,Unknown,247.0,6.817728841,1062.1,0,0,24.7,1.0,1.0,14520,5.8,0.16,247.0,6.817728841,old
KopsIIPumpedStoragePowerPlantAustria,KopsIIPumpedStoragePowerPlantAustria,AUT,n1028,46.9781,10.04169,Online,Hydro,Unknown,450.0,5.9677701710000015,1935.0,0,0,45.0,1.0,1.0,14520,5.8,0.16,450.0,5.9677701710000015,old
RifaPumpedStoragePowerPlantAustria,RifaPumpedStoragePowerPlantAustria,AUT,n1028,46.9743,10.0433,Online,Hydro,Unknown,7.0,6.018350316,30.1,0,0,0.7,1.0,1.0,14520,5.8,0.16,7.0,6.018350316,old
LuenerseePumpedStoragePowerPlantAustria,LuenerseePumpedStoragePowerPlantAustria,AUT,n1023,47.0737,9.8735,Online,Hydro,Unknown,260.0,6.37955779,1118.0,0,0,26.0,1.0,1.0,14520,5.8,0.16,260.0,6.37955779,old
WalgauHydroelectricPowerPlantAustria,WalgauHydroelectricPowerPlantAustria,AUT,n1020,47.1989,9.6699,Online,Hydro,Unknown,94.0,6.381426414,404.2,0,0,9.4,1.0,1.0,14520,5.8,0.16,94.0,6.381426414,old
LatschauHydroelectricPowerPlantAustria,LatschauHydroelectricPowerPlantAustria,AUT,n1023,47.0739,9.8749,Online,Hydro,Unknown,9.0,6.256513192999999,38.7,0,0,0.9,1.0,1.0,14520,5.8,0.16,9.0,6.256513192999999,old
ViandenPumpedStoragePowerPlantLuxembourg,ViandenPumpedStoragePowerPlantLuxembourg,LUX,n604,49.9518,6.1784,Online,Hydro,Unknown,1296.0,6.754755715,5572.8,0,0,129.6,1.0,1.0,14520,5.8,0.16,1296.0,6.754755715,old
EschsurAlzetteCCGTPowerPlantLuxembourg,EschsurAlzetteCCGTPowerPlantLuxembourg,LUX,n606,49.5119,5.9646,Online,Gas,Unknown,0.0,51.63819689,21175.0,2,4,154.0,1.0,1.0,32151,2.7,0.06,385.0,51.63819689,old
GrandeDixenceHydroelectricPowerSchemeSwitzerland,GrandeDixenceHydroelectricPowerSchemeSwitzerland,CHE,n601,46.0731,7.4034,Online,Hydro,Unknown,2069.0,5.825755537,8896.7,0,0,206.9,1.0,1.0,14520,5.8,0.16,2069.0,5.825755537,old
VerzascaHydroelectricPowerPlantSwitzerland,VerzascaHydroelectricPowerPlantSwitzerland,CHE,n591,46.1941,8.8497,Online,Hydro,Unknown,105.0,6.276373262000001,451.5,0,0,10.5,1.0,1.0,14520,5.8,0.16,105.0,6.276373262000001,old
FelsenauHydroelectricPowerPlantSwitzerland,FelsenauHydroelectricPowerPlantSwitzerland,CHE,n575,46.9688,7.4391,Online,Hydro,Unknown,11.3,6.394502322999999,48.59,0,0,1.13,1.0,1.0,14520,5.8,0.16,11.3,6.394502322999999,old
MuehlebergHydroelectricPowerPlantSwitzerland,MuehlebergHydroelectricPowerPlantSwitzerland,CHE,n575,46.9692,7.2844,Online,Hydro,Unknown,45.0,6.874503319,193.5,0,0,4.5,1.0,1.0,14520,5.8,0.16,45.0,6.874503319,old
AarbergHydroelectricPowerPlantSwitzerland,AarbergHydroelectricPowerPlantSwitzerland,CHE,n575,47.0378,7.272,Online,Hydro,Unknown,15.5,6.366009812000001,66.65,0,0,1.55,1.0,1.0,14520,5.8,0.16,15.5,6.366009812000001,old
NiederriedRadelfingenHydroelectricPowerPlantSwitzerland,NiederriedRadelfingenHydroelectricPowerPlantSwitzerland,CHE,n575,47.0031,7.2410000000000005,Online,Hydro,Unknown,15.0,6.8171653160000005,64.5,0,0,1.5,1.0,1.0,14520,5.8,0.16,15.0,6.8171653160000005,old
MauvoisinHydroelectricPowerPlantSwitzerland,MauvoisinHydroelectricPowerPlantSwitzerland,CHE,n601,46.15726,7.2092199999999975,Online,Hydro,Unknown,388.0,5.8194391460000015,1668.4,0,0,38.8,1.0,1.0,14520,5.8,0.16,388.0,5.8194391460000015,old
BayetCCGTPowerPlantFrance,BayetCCGTPowerPlantFrance,FRA,n405,46.2731,3.3007,Online,Gas,Unknown,408.0,58.41642365,22440.0,2,4,163.2,1.0,1.0,32151,2.7,0.06,408.0,58.41642365,old
SanFioranoPumpedStoragePowerPlantItaly,SanFioranoPumpedStoragePowerPlantItaly,ITA,n640,46.0442,10.3521,Online,Hydro,Unknown,568.0,6.069688204,2442.4,0,0,56.8,1.0,1.0,14520,5.8,0.16,568.0,6.069688204,old
KoralpePumpedStoragePowerPlantAustria,KoralpePumpedStoragePowerPlantAustria,AUT,n1022,46.6339,14.956,Online,Hydro,Unknown,50.0,6.085296622,215.0,0,0,5.0,1.0,1.0,14520,5.8,0.16,50.0,6.085296622,old
Presenzano(DomenicoCimarosa)PumpedStoragePowerPlantItaly,Presenzano(DomenicoCimarosa)PumpedStoragePowerPlantItaly,ITA,n736,41.38158,14.09034,Online,Hydro,Unknown,1000.0,6.78145978,4300.0,0,0,100.0,1.0,1.0,14520,5.8,0.16,1000.0,6.78145978,old
RoncovalgrandePumpedStoragePowerPlantItaly,RoncovalgrandePumpedStoragePowerPlantItaly,ITA,n647,46.0702,8.7339,Online,Hydro,Unknown,1016.0,7.022751703,4368.8,0,0,101.6,1.0,1.0,14520,5.8,0.16,1016.0,7.022751703,old
EntracqueChiotasPiastraPumpedStoragePowerPlantItaly,EntracqueChiotasPiastraPumpedStoragePowerPlantItaly,ITA,n702,44.2256,7.38417,Online,Hydro,Unknown,1184.0,6.003435893,5091.2,0,0,118.4,1.0,1.0,14520,5.8,0.16,1184.0,6.003435893,old
EntracqueRovinaPiastraPumpedStoragePowerPlantItaly,EntracqueRovinaPiastraPumpedStoragePowerPlantItaly,ITA,n702,44.2256,7.3817,Online,Hydro,Unknown,134.0,6.171700813999999,576.2,0,0,13.4,1.0,1.0,14520,5.8,0.16,134.0,6.171700813999999,old
AnapoPumpedStoragePowerPlantItaly,AnapoPumpedStoragePowerPlantItaly,ITA,n764,37.1183,15.1394,Online,Hydro,Unknown,500.0,7.023618742999999,2150.0,0,0,50.0,1.0,1.0,14520,5.8,0.16,500.0,7.023618742999999,old
LaBatiazHydroelectricPowerPlantSwitzerland,LaBatiazHydroelectricPowerPlantSwitzerland,CHE,n603,46.10667,7.0526,Online,Hydro,Unknown,162.0,6.671672254,696.6,0,0,16.2,1.0,1.0,14520,5.8,0.16,162.0,6.671672254,old
LinthLimmern(Tierfehd)HydroelectricPowerStationsSwitzerland,LinthLimmern(Tierfehd)HydroelectricPowerStationsSwitzerland,CHE,n576,46.8763,8.9916,Online,Hydro,Unknown,479.0,5.850041786,2059.7,0,0,47.9,1.0,1.0,14520,5.8,0.16,479.0,5.850041786,old
LinthLimmernPumpedStoragePowerPlantSwitzerland,LinthLimmernPumpedStoragePowerPlantSwitzerland,CHE,n576,46.848859999999995,9.01184,Online,Hydro,Unknown,1000.0,6.898078506,4300.0,0,0,100.0,1.0,1.0,14520,5.8,0.16,1000.0,6.898078506,old
GrimselIHydroelectricPowerPlantSwitzerland,GrimselIHydroelectricPowerPlantSwitzerland,CHE,n582,46.57716,8.3392,Online,Hydro,Unknown,67.0,6.122130707999999,288.1,0,0,6.7,1.0,1.0,14520,5.8,0.16,67.0,6.122130707999999,old
Grimsel2PumpedStoragePowerPlantSwitzerland,Grimsel2PumpedStoragePowerPlantSwitzerland,CHE,n582,46.56535911,8.32775618,Online,Hydro,Unknown,348.0,6.257142285,1496.4,0,0,34.8,1.0,1.0,14520,5.8,0.16,348.0,6.257142285,old
Handeck1HydroelectricPowerPlantSwitzerland,Handeck1HydroelectricPowerPlantSwitzerland,CHE,n582,46.6167,8.30768,Online,Hydro,Unknown,100.0,6.773737902000001,430.0,0,0,10.0,1.0,1.0,14520,5.8,0.16,100.0,6.773737902000001,old
Handeck2HydroelectricPowerPlantSwitzerland,Handeck2HydroelectricPowerPlantSwitzerland,CHE,n582,46.6157,8.30382,Online,Hydro,Unknown,136.0,6.808595595,584.8,0,0,13.6,1.0,1.0,14520,5.8,0.16,136.0,6.808595595,old
Handeck3HydroelectricPowerPlantSwitzerland,Handeck3HydroelectricPowerPlantSwitzerland,CHE,n582,46.617,8.30627,Online,Hydro,Unknown,55.0,6.2896818560000005,236.5,0,0,5.5,1.0,1.0,14520,5.8,0.16,55.0,6.2896818560000005,old
HopflauenenHydroelectricPowerPlantSwitzerland,HopflauenenHydroelectricPowerPlantSwitzerland,CHE,n582,46.71484,8.27435,Online,Hydro,Unknown,92.0,6.307262092,395.6,0,0,9.2,1.0,1.0,14520,5.8,0.16,92.0,6.307262092,old
Innertkirchen2HydroelectricPowerPlantSwitzerland,Innertkirchen2HydroelectricPowerPlantSwitzerland,CHE,n582,46.70857,8.22597,Online,Hydro,Unknown,62.0,6.671909965,266.6,0,0,6.2,1.0,1.0,14520,5.8,0.16,62.0,6.671909965,old
Innertkirchen1HydroelectricPowerPlantSwitzerland,Innertkirchen1HydroelectricPowerPlantSwitzerland,CHE,n582,46.7021,8.2353,Online,Hydro,Unknown,255.0,5.849306945,1096.5,0,0,25.5,1.0,1.0,14520,5.8,0.16,255.0,5.849306945,old
FuhrenHydroelectricPowerPlantSwitzerland,FuhrenHydroelectricPowerPlantSwitzerland,CHE,n582,46.72717,8.3337,Online,Hydro,Unknown,10.0,7.021400763,43.0,0,0,1.0,1.0,1.0,14520,5.8,0.16,10.0,7.021400763,old
VerboisHydroelectricPowerPlantSwitzerland,VerboisHydroelectricPowerPlantSwitzerland,CHE,n397,46.1927,6.0281,Online,Hydro,Unknown,100.0,5.918156569,430.0,0,0,10.0,1.0,1.0,14520,5.8,0.16,100.0,5.918156569,old
ChancyPougnyHydroelectricPowerPlantSwitzerland,ChancyPougnyHydroelectricPowerPlantSwitzerland,CHE,n397,46.1604,5.9766,Online,Hydro,Unknown,49.0,6.868611695,210.7,0,0,4.9,1.0,1.0,14520,5.8,0.16,49.0,6.868611695,old
SeujetHydroelectricPowerPlantSwitzerland,SeujetHydroelectricPowerPlantSwitzerland,CHE,n602,46.2042,6.1355,Online,Hydro,Unknown,0.0,6.6494309089999994,24.08,0,0,0.56,1.0,1.0,14520,5.8,0.16,5.6,6.6494309089999994,old
EglisauHydroelectricPowerPlantSwitzerland,EglisauHydroelectricPowerPlantSwitzerland,CHE,n990,47.5748,8.4733,Online,Hydro,Unknown,47.0,6.02532998,202.1,0,0,4.7,1.0,1.0,14520,5.8,0.16,47.0,6.02532998,old
StaldenHydroelectricPowerPlantSwitzerland,StaldenHydroelectricPowerPlantSwitzerland,CHE,n599,46.24027,7.8744,Online,Hydro,Unknown,185.0,5.884973362,795.5,0,0,18.5,1.0,1.0,14520,5.8,0.16,185.0,5.884973362,old
ZermeiggernHydroelectricPowerPlantSwitzerland,ZermeiggernHydroelectricPowerPlantSwitzerland,CHE,n599,46.0824,7.9572,Online,Hydro,Unknown,74.0,6.006571639,318.2,0,0,7.4,1.0,1.0,14520,5.8,0.16,74.0,6.006571639,old
CroixHydroelectricPowerPlantSwitzerland,CroixHydroelectricPowerPlantSwitzerland,CHE,n590,46.30874,7.43558,Online,Hydro,Unknown,66.0,6.651392631,283.8,0,0,6.6,1.0,1.0,14520,5.8,0.16,66.0,6.651392631,old
StLeonardHydroelectricPowerPlantSwitzerland,StLeonardHydroelectricPowerPlantSwitzerland,CHE,n596,46.2606,7.4446,Online,Hydro,Unknown,34.0,6.600175675,146.2,0,0,3.4,1.0,1.0,14520,5.8,0.16,34.0,6.600175675,old
GabiHydroelectricPowerPlantSwitzerland,GabiHydroelectricPowerPlantSwitzerland,CHE,n599,46.1882,8.0702,Online,Hydro,Unknown,11.0,6.422140415,47.3,0,0,1.1,1.0,1.0,14520,5.8,0.16,11.0,6.422140415,old
GondoHydroelectricPowerPlantSwitzerland,GondoHydroelectricPowerPlantSwitzerland,CHE,n594,46.1961,8.1505,Online,Hydro,Unknown,45.0,6.3279313429999995,193.5,0,0,4.5,1.0,1.0,14520,5.8,0.16,45.0,6.3279313429999995,old
NantdeDrancePumpedStoragePowerPlantSwitzerland,NantdeDrancePumpedStoragePowerPlantSwitzerland,CHE,n603,46.0629,6.9101,Online,Hydro,Unknown,900.0,6.195964022999999,3870.0,0,0,90.0,1.0,1.0,14520,5.8,0.16,900.0,6.195964022999999,old
ChatelardVallorcinePumpedStoragePowerPlantSwitzerland,ChatelardVallorcinePumpedStoragePowerPlantSwitzerland,CHE,n603,46.0615,6.9586,Online,Hydro,Unknown,189.0,6.803379971,812.7,0,0,18.9,1.0,1.0,14520,5.8,0.16,189.0,6.803379971,old
PaksNuclearPowerPlantHungary,PaksNuclearPowerPlantHungary,HUN,n1190,46.57416108,18.85279125,Online,Nuclear,Unknown,0.0,11.70542921,559800.0,24,24,373.2,0.33,0.33,122936,0.0,0.3,1866.0,11.70542921,old
PaluelNuclearPowerPlantFrance,PaluelNuclearPowerPlantFrance,FRA,n242,49.85822044,0.635370429,Online,Nuclear,Unknown,5528.0,11.88770571,1658400.0,24,24,1105.6,0.33,0.33,122936,0.0,0.3,5528.0,11.88770571,old
PenlyReprocessingandNuclearPowerPlantFrance,PenlyReprocessingandNuclearPowerPlantFrance,FRA,n235,49.97644086,1.210737982,Online,Nuclear,Unknown,2764.0,10.91198513,829200.0,24,24,552.8,0.33,0.33,122936,0.0,0.3,2764.0,10.91198513,old
PhenixNuclearPowerPlantFrance,PhenixNuclearPowerPlantFrance,FRA,n478,44.14357446,4.712411168,Online,Nuclear,Unknown,250.0,11.7106213,75000.0,24,24,50.0,0.33,0.33,122936,0.0,0.3,250.0,11.7106213,old
PhilippsburgNuclearPowerPlantGermany,PhilippsburgNuclearPowerPlantGermany,DEU,n945,49.25290112,8.436433839,Online,Nuclear,Unknown,2384.0,11.45384304,715200.0,24,24,476.8,0.33,0.33,122936,0.0,0.3,2384.0,11.45384304,old
PontSurSambreCombustionGasPowerPlantFrance,PontSurSambreCombustionGasPowerPlantFrance,FRA,n230,50.23084,3.8653,Online,Gas,Unknown,412.0,54.20057984,22660.0,2,4,164.8,1.0,1.0,32151,2.7,0.06,412.0,54.20057984,old
PorchevilleIIThermalPowerPlantFrance,PorchevilleIIThermalPowerPlantFrance,FRA,n291,48.96917462,1.758842468,Online,Oil,Unknown,2400.0,130.3940136,132000.0,2,4,960.0,1.0,1.0,32151,2.7,0.06,2400.0,130.3940136,old
ProvenceCoalPowerStationFrance,ProvenceCoalPowerStationFrance,FRA,n499,43.46723244,5.487456322000001,Online,Coal,Unknown,868.0,38.42552974,56420.0,8,8,173.6,0.4,0.4,61301,2.1,0.12,868.0,38.42552974,old
RichemontCombustionGasPowerPlantFrance,RichemontCombustionGasPowerPlantFrance,FRA,n255,49.2824761,6.179702282,Online,Gas,Unknown,180.0,58.69257866,9900.0,2,4,72.0,1.0,1.0,32151,2.7,0.06,180.0,58.69257866,old
